event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_type_encoded,main_category,main_category_encoded,day_of_week,month,hour,day_of_year,cluster
2019-10-04 10:55:23,view,1305566,2.05301e+18,computers.notebook,hp,249.43,529363312,bf7e035a-d6d8-47b3-9aa1-3ea3ae2b4c46,2,computers,4,4,10,10,277,0
2019-10-12 11:21:12,view,4200926,2.05301e+18,appliances.environment.air_conditioner,gree,278.0,559336469,ced3bfc9-3ab6-4a7b-88c1-30ab048db571,2,appliances,2,5,10,11,285,0
2019-10-19 04:45:13,view,5100573,2.05301e+18,electronics.clocks,apple,450.46,518844750,86f030ae-fb52-497e-9b24-e239c9ba157a,2,electronics,7,5,10,4,292,0
2019-10-26 05:19:15,view,21405817,2.05301e+18,electronics.clocks,casio,161.91,524814439,1b89c18c-6d54-4ea6-8da5-8810fa7e127d,2,electronics,7,5,10,5,299,0
2019-10-17 07:19:47,view,1005203,2.05301e+18,electronics.smartphone,xiaomi,116.86,521361782,4cbf9831-9c9f-4a06-8c85-e9d4b364bda2,2,electronics,7,3,10,7,290,0
2019-10-12 04:48:05,view,4600330,2.05301e+18,appliances.kitchen.dishwasher,hansa,411.77,513119335,4310a357-14f1-459d-b4bc-8ad343bd31a8,2,appliances,2,5,10,4,285,0
2019-10-20 05:15:14,view,30000188,2.12743e+18,construction.tools.welding,denzel,114.78,516366215,f066d7d8-9644-4653-b817-a1c48ff9a723,2,construction,5,6,10,5,293,0
2019-10-06 10:42:10,view,3700683,2.05301e+18,appliances.environment.vacuum,tefal,118.33,557324691,70e1176f-39fe-4e1c-836d-87e7ff8ffdfd,2,appliances,2,6,10,10,279,0
2019-10-06 15:20:36,view,1005006,2.05301e+18,electronics.smartphone,xiaomi,89.29,513611771,88eba426-3cdb-4f22-a43d-b15f6db299db,2,electronics,7,6,10,15,279,0
2019-10-01 10:22:58,view,12600013,2.05301e+18,appliances.kitchen.grill,tefal,108.09,548938699,37151e27-5b13-4baa-a567-2618919d22df,2,appliances,2,1,10,10,274,0
2019-10-05 08:04:17,view,3701244,2.05301e+18,appliances.environment.vacuum,elenberg,33.44,556937383,ccace320-e7d3-4329-aa4e-535ad1405d01,2,appliances,2,5,10,8,278,0
2019-10-27 17:36:28,view,25100340,2.05301e+18,construction.tools.light,xiaomi,90.07,513440455,74785eef-93a1-4689-974a-6deeb3755ad4,2,construction,5,6,10,17,300,0
2019-10-01 12:57:08,view,16200272,2.05301e+18,kids.fmcg.diapers,huggies,5.71,515001660,c91bd165-3689-43d2-b609-732d2dbc8c44,2,kids,9,1,10,12,274,0
2019-10-11 14:46:14,view,1004833,2.05301e+18,electronics.smartphone,samsung,172.22,557984649,5d8e6b18-fc10-4443-b73f-84304328d089,2,electronics,7,4,10,14,284,2
2019-10-18 06:00:13,view,2800160,2.05301e+18,appliances.kitchen.refrigerators,pozis,388.11,513743921,530e1beb-512b-4766-b645-3cfd2d25a3e2,2,appliances,2,4,10,6,291,0
2019-10-12 06:10:59,view,1005160,2.05301e+18,electronics.smartphone,xiaomi,230.85,549273190,1077658c-e1b3-405c-8ac2-4235bfeaf82c,2,electronics,7,5,10,6,285,0
2019-10-15 13:15:12,view,1005156,2.05301e+18,electronics.smartphone,xiaomi,314.0,513245440,5079e8d2-dbd0-45f3-95d5-1eb4189220de,2,electronics,7,1,10,13,288,0
2019-10-04 13:56:43,view,2501816,2.05301e+18,appliances.kitchen.oven,artel,41.44,518363491,7b13965d-d9f6-4191-a227-4e4ca7540778,2,appliances,2,4,10,13,277,0
2019-10-28 08:12:02,view,16900201,2.05301e+18,furniture.kitchen.table,brw,122.53,513073696,420c3baf-f67c-4e1f-8233-b93e307c7647,2,furniture,8,0,10,8,301,0
2019-10-13 05:44:15,view,1005160,2.05301e+18,electronics.smartphone,xiaomi,230.83,557284477,9c28b86c-ecff-4030-8cf1-cd0dc7674f2c,2,electronics,7,6,10,5,286,0
2019-10-11 13:41:39,view,2900636,2.05301e+18,appliances.kitchen.microwave,horizont,58.69,516089533,7d03b631-e5dc-4d9c-8fc2-8a19b21d4e54,2,appliances,2,4,10,13,284,0
2019-10-28 17:52:19,view,13201002,2.05301e+18,furniture.bedroom.bed,stendmebel,176.04,518073808,f15f607a-4df5-40e8-9c20-502f4b6af9bf,2,furniture,8,0,10,17,301,0
2019-10-05 18:10:01,view,1401872,2.05301e+18,computers.desktop,netechnics,630.62,554882951,f377ba61-193d-4f23-ad12-4e954a70f67f,2,computers,4,5,10,18,278,0
2019-10-12 10:12:09,view,7003278,2.05301e+18,kids.carriage,joie,230.38,556513274,6a3f1af1-e7f8-4755-8166-0e12ba23808d,2,kids,9,5,10,10,285,0
2019-10-27 06:49:57,view,10201210,2.05301e+18,kids.dolls,llorens,48.88,557092701,a12d8c32-4bba-4797-a5a6-2146f254c61f,2,kids,9,6,10,6,300,0
2019-10-29 14:18:31,view,6301514,2.05301e+18,appliances.kitchen.kettle,maxwell,17.99,513605041,85973a8d-f23c-4ef5-a568-8402b0b76430,2,appliances,2,1,10,14,302,0
2019-10-28 14:12:02,view,16700960,2.05301e+18,furniture.kitchen.chair,zeta,6.41,552364022,a30812cc-245d-4724-9bf2-5a032dd976e9,2,furniture,8,0,10,14,301,0
2019-10-27 19:49:37,view,1002484,2.05301e+18,electronics.smartphone,meizu,179.44,513012935,9fbe7737-b2e4-4318-b33b-9bb1c072c2c7,2,electronics,7,6,10,19,300,0
2019-10-23 13:42:18,view,3601402,2.05301e+18,appliances.kitchen.washer,lg,478.26,528769655,560a47b0-2974-405e-8bcb-e21b719147b9,2,appliances,2,2,10,13,296,0
2019-10-03 03:29:46,view,6200557,2.05301e+18,appliances.environment.air_heater,ballu,41.44,548400154,fc7cad3c-cf44-42fb-8897-9ac926a32126,2,appliances,2,3,10,3,276,0
2019-10-25 17:40:13,view,1004741,2.05301e+18,electronics.smartphone,xiaomi,189.97,521275372,946f4f20-fcf4-4342-8d1e-45823ced271f,2,electronics,7,4,10,17,298,0
2019-10-18 09:33:53,view,8800562,2.05301e+18,electronics.telephone,maxvi,33.21,533831814,c13e6408-fed1-4655-bc19-f73af0819435,2,electronics,7,4,10,9,291,0
2019-10-24 15:27:51,view,23700131,2.05301e+18,furniture.bedroom.blanket,alvitek,27.03,556685876,dcc68fb7-06ad-4912-89a2-7079b53b8341,2,furniture,8,3,10,15,297,0
2019-10-06 14:34:34,view,12301269,2.05301e+18,construction.tools.drill,bosch,90.3,513371687,62380ea3-9a73-48c0-a534-8ae8d283eea0,2,construction,5,6,10,14,279,0
2019-10-08 10:26:05,view,12202301,2.11691e+18,sport.bicycle,phoenix,205.9,513299648,669ab38f-c69a-4c3b-8323-033cd135fd84,2,sport,11,1,10,10,281,0
2019-10-24 01:47:26,view,5100564,2.05301e+18,electronics.clocks,samsung,259.66,529929895,4b3d705c-cbee-45be-a3e2-1a2894029a30,2,electronics,7,3,10,1,297,0
2019-10-25 09:23:23,view,8800399,2.05301e+18,electronics.telephone,nokia,36.01,563989140,628e1cb5-7234-4649-883e-adef35ea3406,2,electronics,7,4,10,9,298,0
2019-10-30 08:49:45,view,1480311,2.05301e+18,computers.desktop,hp,874.93,548518294,5d23ed36-74c3-4401-a20b-be91c0dc82af,2,computers,4,2,10,8,303,0
2019-10-20 13:24:15,view,6700993,2.05301e+18,computers.components.videocards,msi,362.68,549403795,4bf257e7-0f03-4c99-8e01-3e2a26f0ce89,2,computers,4,6,10,13,293,1
2019-10-24 13:59:50,cart,1004246,2.05301e+18,electronics.smartphone,apple,756.71,514716696,c3d8c469-1970-4730-96e4-7f8009d48528,0,electronics,7,3,10,13,297,0
2019-10-15 14:45:41,view,5100576,2.05301e+18,electronics.clocks,apple,421.89,512924299,059cde40-0c06-416c-9e26-18911df0a610,2,electronics,7,1,10,14,288,0
2019-10-19 16:37:52,view,1005160,2.05301e+18,electronics.smartphone,xiaomi,224.68,558839625,4aedaba2-7445-46f9-97d9-00f32fe60d85,2,electronics,7,5,10,16,292,0
2019-10-23 04:28:32,view,1005006,2.05301e+18,electronics.smartphone,xiaomi,86.87,515584681,cbf31f6c-dc54-44a9-8880-f5d35b4ee9e7,2,electronics,7,2,10,4,296,0
2019-10-18 02:14:31,view,1004655,2.05301e+18,electronics.smartphone,samsung,789.9,521241152,73364f29-a5b0-4e33-99f7-9f533b2e8559,2,electronics,7,4,10,2,291,0
2019-10-11 06:47:45,view,6000108,2.05301e+18,auto.accessories.alarm,starline,93.44,513919209,4f31069a-7ac9-4c15-8cf6-33e78de3f72c,2,auto,3,4,10,6,284,0
2019-10-25 05:00:11,cart,1004856,2.05301e+18,electronics.smartphone,samsung,131.51,550918698,0014237a-1d25-4f0c-9876-7e4099ac731f,0,electronics,7,4,10,5,298,0
2019-10-21 07:17:15,view,1003317,2.05301e+18,electronics.smartphone,apple,936.69,540511057,6e8f6877-90db-41f8-8fdb-63d31f159b80,2,electronics,7,0,10,7,294,0
2019-10-06 08:58:21,view,1004246,2.05301e+18,electronics.smartphone,apple,736.03,535712200,a3fe4840-14e2-4984-8b83-8ff5143ac02b,2,electronics,7,6,10,8,279,0
2019-10-06 16:21:55,view,1004791,2.05301e+18,electronics.smartphone,xiaomi,142.86,522436645,7b3b7de6-7ca7-4d60-ab8d-96eed45337de,2,electronics,7,6,10,16,279,0
2019-10-20 17:54:57,view,1002987,2.05301e+18,electronics.smartphone,xiaomi,202.81,524822697,1a8f8e56-da14-442c-b651-5048a87ee6e7,2,electronics,7,6,10,17,293,0
2019-10-28 18:13:35,view,6000032,2.05301e+18,auto.accessories.alarm,cenmax,69.49,556284504,dd9d7ed2-af78-47cf-91c2-23504e9b2694,2,auto,3,0,10,18,301,0
2019-10-06 16:58:59,view,39900043,2.08647e+18,apparel.trousers,jordan,60.23,514989207,c9711419-66cb-4d22-a48b-af2005e91d3e,2,apparel,1,6,10,16,279,0
2019-10-18 08:54:53,view,1005015,2.05301e+18,electronics.smartphone,samsung,552.89,515007763,ca44afcf-7ce0-4c2d-9b94-1ef2231b01c6,2,electronics,7,4,10,8,291,0
2019-10-04 14:47:51,view,1004258,2.05301e+18,electronics.smartphone,apple,729.32,515199830,6f5317c6-d074-4e17-95e9-3c3176b003dc,2,electronics,7,4,10,14,277,0
2019-10-26 09:06:15,purchase,5100577,2.05301e+18,electronics.clocks,samsung,292.14,520712780,627f8b88-bc93-47b9-a5e9-248934197118,1,electronics,7,5,10,9,299,0
2019-10-13 13:31:08,view,1801799,2.05301e+18,electronics.video.tv,elenberg,333.44,535564856,7b3b6177-df0d-4e24-a3fd-c182bdd86868,2,electronics,7,6,10,13,286,0
2019-10-23 16:58:47,view,1004565,2.05301e+18,electronics.smartphone,huawei,165.96,563407205,cf9476b0-cafd-46f7-b595-b24d83aa4e1c,2,electronics,7,2,10,16,296,0
2019-10-12 06:17:48,view,1004249,2.05301e+18,electronics.smartphone,apple,766.76,521751285,ffe19aed-71f9-40c4-af81-51e0a4060134,2,electronics,7,5,10,6,285,0
2019-10-26 09:09:10,view,3700801,2.05301e+18,appliances.environment.vacuum,samsung,161.91,520376006,0f8fd55d-f300-4fee-9955-8058fc6665e4,2,appliances,2,5,10,9,299,0
2019-10-01 05:22:02,view,1004836,2.05301e+18,electronics.smartphone,samsung,241.18,554092523,845b11b7-205d-4ffd-b100-d15c55452598,2,electronics,7,1,10,5,274,0
2019-10-06 13:47:09,view,2701587,2.05301e+18,appliances.kitchen.refrigerators,haier,463.31,517970081,7c7db811-5348-4cc7-bf45-0925d9ecbee4,2,appliances,2,6,10,13,279,1
2019-10-12 07:23:18,view,5100376,2.05301e+18,electronics.clocks,xiaomi,67.85,533127399,0d5a6da1-9f32-4ced-be61-d0bc069ed6e2,2,electronics,7,5,10,7,285,0
2019-10-22 05:18:29,view,1004872,2.05301e+18,electronics.smartphone,samsung,283.94,551495460,1a8a2f3c-8232-4e32-a6be-8a5fa9768fa6,2,electronics,7,1,10,5,295,0
2019-10-21 21:42:07,view,1003549,2.05301e+18,electronics.smartphone,samsung,344.9,517857786,405fa50e-5d14-4a58-9802-323cb88f430c,2,electronics,7,0,10,21,294,0
2019-10-21 04:59:38,view,1004902,2.05301e+18,electronics.smartphone,oppo,592.01,514344378,6be972a8-7d4e-4056-b937-ee40b11ab8c0,2,electronics,7,0,10,4,294,0
2019-10-23 15:26:30,view,1004741,2.05301e+18,electronics.smartphone,xiaomi,189.97,563373743,ee011c41-a28f-4544-88c1-3d802ab628f9,2,electronics,7,2,10,15,296,0
2019-10-14 16:55:53,view,3801180,2.05301e+18,appliances.iron,tefal,360.34,515395747,c58c31a6-9ac4-4820-9163-8f6adaee5209,2,appliances,2,0,10,16,287,0
2019-10-15 14:53:04,view,1307073,2.05301e+18,computers.notebook,acer,694.72,559517500,c27e7e38-8b12-42af-bad6-d7158b667771,2,computers,4,1,10,14,288,0
2019-10-22 08:24:07,view,10900320,2.05301e+18,appliances.kitchen.mixer,bosch,39.36,522785111,22a2521b-5afc-4637-b796-33bc55808367,2,appliances,2,1,10,8,295,0
2019-10-16 07:59:56,cart,2700609,2.05301e+18,appliances.kitchen.refrigerators,indesit,308.6,554021177,7947539d-0ced-4d6c-aa41-2091a8f019ee,0,appliances,2,2,10,7,289,0
2019-10-07 11:54:37,view,5801658,2.05301e+18,electronics.audio.subwoofer,pride,74.65,512827930,9fb8effe-b72c-43bd-8ee0-bdbd40249f6a,2,electronics,7,0,10,11,280,1
2019-10-14 02:52:51,view,1004754,2.05301e+18,electronics.smartphone,honor,257.38,516307248,75fda06c-e3cc-4696-9a90-b9ed2bdcbe3c,2,electronics,7,0,10,2,287,0
2019-10-20 03:12:41,view,1005169,2.05301e+18,electronics.smartphone,samsung,216.95,557241069,2a4314e7-999c-4cd1-a199-6896412e9ba0,2,electronics,7,6,10,3,293,0
2019-10-19 14:43:39,view,28715757,2.05301e+18,apparel.shoes.keds,nexpero,75.42,542128844,013f87c9-1eb0-475f-8c82-b54afce409e0,2,apparel,1,5,10,14,292,0
2019-10-05 07:30:20,view,1004767,2.05301e+18,electronics.smartphone,samsung,252.23,555899846,b340a4cc-93a3-4f06-baf2-7e297f63c735,2,electronics,7,5,10,7,278,0
2019-10-24 07:14:20,view,7004538,2.05301e+18,kids.carriage,rant,46.31,515606520,187e195e-3b7a-4449-9e97-a7d9ebfe3d7c,2,kids,9,3,10,7,297,1
2019-10-22 19:07:32,view,28719323,2.05301e+18,apparel.shoes.keds,tesoro,66.39,513270245,626c0937-88a8-4252-86e9-7448926e2640,2,apparel,1,1,10,19,295,0
2019-10-12 08:42:11,view,1004583,2.05301e+18,electronics.smartphone,google,849.39,517093156,9b709802-911d-421c-8315-83775c118b5c,2,electronics,7,5,10,8,285,0
2019-10-12 17:57:42,view,1005098,2.05301e+18,electronics.smartphone,samsung,145.23,533288196,9403738e-6780-4962-bdc1-c2e4f25693a0,2,electronics,7,5,10,17,285,0
2019-10-30 07:52:13,view,2800600,2.05301e+18,appliances.kitchen.refrigerators,indesit,357.77,512935667,845d7a36-62fc-4126-8515-4d3cb848dbd6,2,appliances,2,2,10,7,303,0
2019-10-22 18:45:15,view,6700550,2.05301e+18,computers.components.videocards,msi,179.93,563084350,98afb313-4b84-438f-9393-0027267aff55,2,computers,4,1,10,18,295,0
2019-10-22 15:40:07,view,1005065,2.05301e+18,electronics.smartphone,xiaomi,229.86,516332849,ef7ba8f0-b245-46eb-bd9b-04647e684930,2,electronics,7,1,10,15,295,0
2019-10-24 16:28:55,view,5100601,2.05301e+18,electronics.clocks,jet,33.44,533959991,66252b46-3fba-4ae1-9836-324e026f86f2,2,electronics,7,3,10,16,297,0
2019-10-13 08:33:30,view,5800272,2.05301e+18,electronics.audio.subwoofer,jbl,38.61,513639279,c2a39081-c2f1-43dc-bb65-8f6a44c1a7a2,2,electronics,7,6,10,8,286,0
2019-10-01 13:41:41,view,1005100,2.05301e+18,electronics.smartphone,samsung,154.33,541545208,fa2feb60-885d-448d-8b1d-56c645b69bf9,2,electronics,7,1,10,13,274,0
2019-10-15 16:16:20,view,1003317,2.05301e+18,electronics.smartphone,apple,952.15,540597639,34af3de8-1503-4903-9142-3cfc2ae90b79,2,electronics,7,1,10,16,288,0
2019-10-20 12:43:21,view,16800026,2.05301e+18,furniture.kitchen.table,bts,45.02,513613658,379d821b-f949-442c-8492-dcc23b904f2c,2,furniture,8,6,10,12,293,0
2019-10-25 15:12:30,purchase,1004856,2.05301e+18,electronics.smartphone,samsung,131.02,517831045,cc87fc06-db90-401b-8a43-2664bd865553,1,electronics,7,4,10,15,298,0
2019-10-01 08:31:13,cart,1005115,2.05301e+18,electronics.smartphone,apple,975.56,552106534,9b2d244e-c4c6-45aa-a8c6-7175338dbba3,0,electronics,7,1,10,8,274,0
2019-10-20 04:43:56,view,1004562,2.05301e+18,electronics.smartphone,meizu,101.34,560641389,e66f7e26-33a5-41cc-91da-7b34fd5b7cfb,2,electronics,7,6,10,4,293,0
2019-10-17 09:35:40,view,1005015,2.05301e+18,electronics.smartphone,samsung,553.04,514485930,e0e78821-e6f1-48a3-a72f-af1439b45ca6,2,electronics,7,3,10,9,290,0
2019-10-13 16:01:43,view,3601071,2.05301e+18,appliances.kitchen.washer,haier,424.7,518265602,1e27bc88-471f-4edb-94b1-b071a40d900c,2,appliances,2,6,10,16,286,0
2019-10-23 04:12:13,view,3100490,2.05301e+18,appliances.kitchen.blender,moulinex,61.75,561545887,511d37e3-f97a-47a0-b0a8-cfddbf71fb0b,2,appliances,2,2,10,4,296,0
2019-10-15 04:41:24,view,3700869,2.05301e+18,appliances.environment.vacuum,samsung,92.64,552689246,7783e79f-1f37-4d3c-9a37-db0e410dc1a8,2,appliances,2,1,10,4,288,0
2019-10-13 20:47:06,view,5801156,2.05301e+18,electronics.audio.subwoofer,pioneer,42.21,540786343,beab5bcd-7cdc-4b94-a8f2-0127fc9d2fc5,2,electronics,7,6,10,20,286,0
2019-10-19 16:46:15,view,1004426,2.05301e+18,electronics.smartphone,samsung,217.04,561982127,4f8ba151-1f47-4ce3-83b3-eba23d03dcb4,2,electronics,7,5,10,16,292,0
2019-10-04 18:03:44,view,1005112,2.05301e+18,electronics.smartphone,apple,975.57,516419585,10dd8860-e200-4d6d-bc88-761d5643ed01,2,electronics,7,4,10,18,277,0
2019-10-02 07:39:55,view,4700542,2.05301e+18,auto.accessories.videoregister,anytek,79.8,518000723,213a53c1-6fe5-4571-9c36-48aeebbc4ba3,2,auto,3,2,10,7,275,0
2019-10-06 07:22:01,view,1004834,2.05301e+18,electronics.smartphone,samsung,174.05,520683034,fdd36899-c5e6-4b6d-8624-d89b231e1991,2,electronics,7,6,10,7,279,0
2019-10-06 05:07:10,view,1003509,2.05301e+18,electronics.smartphone,xiaomi,175.48,547978572,1b6c4b3a-ba06-4a20-a270-0fe09928014f,2,electronics,7,6,10,5,279,0
2019-10-01 05:14:31,view,1004433,2.05301e+18,electronics.smartphone,samsung,257.15,516494828,87f1d802-214f-4eaf-8eba-d41481009f03,2,electronics,7,1,10,5,274,0
2019-10-22 20:47:14,view,1003306,2.05301e+18,electronics.smartphone,apple,581.48,558708680,913b7fec-6bf3-4bcb-925a-97d8b86eeb3a,2,electronics,7,1,10,20,295,0
2019-10-05 17:53:26,view,1004741,2.05301e+18,electronics.smartphone,xiaomi,190.97,512647170,e3da44a3-bad5-4e1f-83fd-2c17a48fe380,2,electronics,7,5,10,17,278,0
2019-10-11 17:42:57,view,1201150,2.17237e+18,electronics.tablet,lenovo,120.72,512439122,b1a350d5-d0e5-48c7-8eeb-b9a2f988b001,2,electronics,7,4,10,17,284,0
2019-10-13 13:48:27,view,3100660,2.05301e+18,appliances.kitchen.blender,bosch,44.09,514569124,c4ca6730-8dd7-4920-838e-241ea8875a6c,2,appliances,2,6,10,13,286,0
2019-10-30 03:10:07,view,1004958,2.05301e+18,electronics.smartphone,xiaomi,330.74,551945848,a4c34318-cc7b-4401-ac40-b2f93f158c19,2,electronics,7,2,10,3,303,0
2019-10-22 17:12:02,view,1004777,2.05301e+18,electronics.smartphone,xiaomi,138.74,550489467,fb5f746a-3df8-42ab-a3d5-79d697464f86,2,electronics,7,1,10,17,295,0
2019-10-30 10:53:40,view,1307539,2.05301e+18,computers.notebook,asus,476.18,550079331,e7a20207-4fad-4b66-8d44-8364ea6432e9,2,computers,4,2,10,10,303,0
2019-10-15 14:23:55,view,1004188,2.05301e+18,electronics.smartphone,oppo,197.99,513279662,dae0f40d-a468-44b9-9e47-89975e7aa970,2,electronics,7,1,10,14,288,0
2019-10-04 14:01:37,view,1004767,2.05301e+18,electronics.smartphone,samsung,252.75,513343840,e7f350f4-f872-4f9c-b1c4-28fdbe87707f,2,electronics,7,4,10,14,277,0
2019-10-24 13:14:08,view,1004858,2.05301e+18,electronics.smartphone,samsung,131.53,558894301,4173bf18-879b-44c8-8a4b-3d32845f31e2,2,electronics,7,3,10,13,297,0
2019-10-11 15:51:32,view,1004129,2.05301e+18,electronics.smartphone,xiaomi,149.3,523466547,511af25f-a492-42d0-a51f-ff8340a81686,2,electronics,7,4,10,15,284,0
2019-10-23 23:31:39,view,5000565,2.05301e+18,appliances.sewing_machine,janome,103.0,521990082,9df3f3b3-ac21-4c06-bd54-e89ffda6a3de,2,appliances,2,2,10,23,296,0
2019-10-31 05:09:45,view,1005160,2.05301e+18,electronics.smartphone,xiaomi,212.11,533847036,d4831f11-f891-4eb4-b39e-1e2b9589aad8,2,electronics,7,3,10,5,304,0
2019-10-09 06:32:17,view,1003316,2.05301e+18,electronics.smartphone,apple,931.8,545450690,4f8ecc39-d2fd-4ef4-8977-37c46a0cdf86,2,electronics,7,2,10,6,282,0
2019-10-19 03:51:09,cart,1004839,2.05301e+18,electronics.smartphone,oppo,154.19,513007216,28ecdc9b-8491-4eea-b164-d96fb7868022,0,electronics,7,5,10,3,292,0
2019-10-22 16:11:43,view,1005187,2.05301e+18,electronics.smartphone,samsung,771.94,558868508,ebd15b17-8c10-428f-937f-a8c7b92894a7,2,electronics,7,1,10,16,295,0
2019-10-19 07:33:02,view,1004739,2.05301e+18,electronics.smartphone,xiaomi,189.71,518469956,d2473f05-2e20-45e6-ad20-9f6481e739b3,2,electronics,7,5,10,7,292,0
2019-10-28 06:30:46,view,1004836,2.05301e+18,electronics.smartphone,samsung,223.73,557347878,022c4045-b627-4c30-9966-66476f574a40,2,electronics,7,0,10,6,301,0
2019-10-12 15:11:59,view,1002484,2.05301e+18,electronics.smartphone,meizu,179.63,512398292,173e0141-5218-444b-ab41-742fa71eca93,2,electronics,7,5,10,15,285,0
2019-10-25 15:26:38,view,1004856,2.05301e+18,electronics.smartphone,samsung,131.02,518636341,4a1ca953-5d5d-44ec-9c4f-8e624e46e1a8,2,electronics,7,4,10,15,298,0
2019-10-02 13:54:10,view,3801369,2.05301e+18,appliances.iron,polaris,44.76,512748985,4e88bedb-a100-462b-80a7-ab9aaf0ae3a9,2,appliances,2,2,10,13,275,0
2019-10-02 11:51:05,view,1003906,2.05301e+18,electronics.smartphone,huawei,141.55,514086242,45042fe6-4bd2-44ef-9e8f-328c7173045f,2,electronics,7,2,10,11,275,0
2019-10-18 14:59:07,view,1003305,2.05301e+18,electronics.smartphone,apple,610.03,529206111,8ac1e712-83cf-4d24-a521-743ce9c4c4e6,2,electronics,7,4,10,14,291,0
2019-10-08 06:55:28,view,4803186,2.05301e+18,electronics.audio.headphone,harper,25.46,557954646,51124e71-98ab-4460-9f29-12f9d1e44081,2,electronics,7,1,10,6,281,0
2019-10-06 05:03:59,view,3801003,2.05301e+18,appliances.iron,philips,56.6,514920282,5cbd5fd5-e9f9-4b8d-9047-1f420c2cbfb4,2,appliances,2,6,10,5,279,0
2019-10-03 13:58:22,view,1004767,2.05301e+18,electronics.smartphone,samsung,252.88,516514554,cc47f398-baad-4dcd-90dd-2b2ba6386546,2,electronics,7,3,10,13,276,0
2019-10-09 19:46:28,view,2701819,2.05301e+18,appliances.kitchen.refrigerators,beko,220.41,514369780,61906e3d-4b79-4dea-be05-d3b2a80fdc79,2,appliances,2,2,10,19,282,0
2019-10-12 06:25:17,view,1306522,2.05301e+18,computers.notebook,lenovo,833.74,531120666,b74883a7-3975-43e6-bb2c-3954f1782221,2,computers,4,5,10,6,285,0
2019-10-31 08:21:47,view,1004436,2.05301e+18,electronics.smartphone,samsung,190.46,538986308,52bbd2ca-e354-4032-ac24-3d80e89aa914,2,electronics,7,3,10,8,304,0
2019-10-19 08:16:41,view,1307187,2.05301e+18,computers.notebook,acer,849.16,515683048,d6bcb997-4315-41c5-a56a-3e5e45ae67fc,2,computers,4,5,10,8,292,0
2019-10-23 21:28:10,view,28716604,2.05301e+18,apparel.shoes,baden,82.63,545780417,f945fd2c-cec3-49fb-a54f-5e243847c19c,2,apparel,1,2,10,21,296,0
2019-10-29 14:19:50,view,2701403,2.05301e+18,appliances.kitchen.refrigerators,samsung,476.18,565429019,c9360963-8095-4ab9-b6e2-546bef2d548f,2,appliances,2,1,10,14,302,0
2019-10-10 18:06:08,view,1201389,2.17237e+18,electronics.tablet,apple,898.09,513284024,ca7f7af7-b309-4050-aae0-e82c7e5f99f0,2,electronics,7,3,10,18,283,0
2019-10-28 06:02:25,view,1004856,2.05301e+18,electronics.smartphone,samsung,130.99,515908385,be96e95d-a9b1-41ce-98fe-572d06b11588,2,electronics,7,0,10,6,301,0
2019-10-25 15:47:02,view,1004766,2.05301e+18,electronics.smartphone,samsung,244.53,533608724,155fe988-fa51-47aa-88d7-c4bb9b3ea1f7,2,electronics,7,4,10,15,298,0
2019-10-09 15:01:55,view,1003317,2.05301e+18,electronics.smartphone,apple,941.85,522752059,acbb5427-d6ad-44cd-af18-75726fbe9096,2,electronics,7,2,10,15,282,0
2019-10-08 15:55:16,view,1004849,2.05301e+18,electronics.smartphone,huawei,952.16,524034135,2694f1ba-e49f-431a-b408-ea7730e943d1,2,electronics,7,1,10,15,281,0
2019-10-28 05:34:42,view,1005239,2.05301e+18,electronics.smartphone,xiaomi,262.3,560770259,db079f24-8876-42ca-b28f-68c0f6c1eb48,2,electronics,7,0,10,5,301,0
2019-10-28 05:19:59,view,4804056,2.05301e+18,electronics.audio.headphone,apple,159.8,512798023,e751983e-99ef-4fdd-b8ee-a1eaa5ab92cc,2,electronics,7,0,10,5,301,0
2019-10-17 19:34:17,view,3700338,2.05301e+18,appliances.environment.vacuum,samsung,66.9,512656049,4ea77ef4-714e-401f-bbed-8e5ad115d738,2,appliances,2,3,10,19,290,0
2019-10-22 09:07:29,view,9100307,2.05301e+18,computers.peripherals.mouse,redragon,10.27,531067065,92c5ce4c-ede1-47be-bf75-a20ca0a3fd65,2,computers,4,1,10,9,295,0
2019-10-22 04:17:46,view,2900844,2.05301e+18,appliances.kitchen.microwave,panasonic,107.85,514504305,02f4bdd2-ad41-4c56-ac5f-b4e551a2668d,2,appliances,2,1,10,4,295,0
2019-10-19 04:31:56,cart,1005100,2.05301e+18,electronics.smartphone,samsung,143.12,561767795,fa856532-ab1a-470a-8168-d330a563177b,0,electronics,7,5,10,4,292,0
2019-10-18 16:28:28,view,1004741,2.05301e+18,electronics.smartphone,xiaomi,190.22,542607813,ff2b9985-c369-481d-9b31-041ab82f53a7,2,electronics,7,4,10,16,291,0
2019-10-15 09:45:45,view,1004739,2.05301e+18,electronics.smartphone,xiaomi,192.71,545064678,51aa5b88-9fb7-4a9f-8de8-97f0e95e39eb,2,electronics,7,1,10,9,288,0
2019-10-15 18:18:24,view,1004766,2.05301e+18,electronics.smartphone,samsung,250.7,515984968,c9ba6d6a-0971-4e4b-8267-e3662296a760,2,electronics,7,1,10,18,288,0
